ids	Sample	Size	Depth	Biome	Region	Latitude	Longitude	Depth.nominal	Depth.Mixed.Layer	Temperature	Salinity	PO4	NO2NO3	Si	ChlorophyllA	TARA_032_DCM_0.22-1.6_G_C14529078_1_gene362201	TARA_038_DCM_0.22-1.6_G_scaffold121205_2_gene98527	TARA_038_DCM_0.22-1.6_G_scaffold280761_1_gene241415	TARA_041_DCM_0.22-1.6_G_scaffold309979_1_gene293222	TARA_041_DCM_0.22-1.6_G_scaffold48632_1_gene43216	TARA_042_DCM_0.22-1.6_G_scaffold262996_1_gene259636	TARA_064_DCM_0.1-0.22_G_scaffold110164_1_gene107109	TARA_064_DCM_0.22-3_G_scaffold295120_2_gene248839	TARA_064_SRF_0.22-3_G_scaffold157895_1_gene105522	TARA_065_DCM_lt-0.22_G_C5096939_1_gene130925	TARA_066_DCM_0.22-3_G_C6093718_1_gene228890	TARA_066_DCM_0.22-3_G_scaffold67689_1_gene56772	TARA_066_DCM_lt-0.22_G_C3682077_1_gene100206	TARA_066_DCM_lt-0.22_G_C3726495_1_gene127366	TARA_066_DCM_lt-0.22_G_C3732186_1_gene131192	TARA_066_DCM_lt-0.22_G_scaffold39761_1_gene18411	TARA_066_SRF_0.22-3_G_scaffold153372_1_gene123470	TARA_066_SRF_lt-0.22_G_scaffold134741_2_gene112059	TARA_067_SRF_0.22-0.45_G_C17122177_1_gene345973	TARA_067_SRF_0.22-0.45_G_C17322874_1_gene443991	TARA_067_SRF_0.22-0.45_G_scaffold144377_1_gene142735	TARA_067_SRF_0.22-0.45_G_scaffold24579_2_gene21277	TARA_067_SRF_0.22-0.45_G_scaffold66976_1_gene63193	TARA_067_SRF_0.22-0.45_G_scaffold68608_2_gene65086	TARA_067_SRF_0.22-0.45_G_scaffold9433_1_gene8781	TARA_067_SRF_0.22-3_G_scaffold30527_1_gene35755	TARA_067_SRF_0.22-3_G_scaffold35176_1_gene41262	TARA_067_SRF_0.22-3_G_scaffold38709_1_gene45384	TARA_067_SRF_0.45-0.8_G_C12492660_1_gene383784	TARA_067_SRF_0.45-0.8_G_scaffold219644_1_gene229127	TARA_067_SRF_0.45-0.8_G_scaffold277311_1_gene324113	TARA_067_SRF_lt-0.22_G_C2526840_1_gene145192	TARA_067_SRF_lt-0.22_G_scaffold110274_1_gene108132	TARA_067_SRF_lt-0.22_G_scaffold77676_1_gene65551	TARA_078_DCM_0.22-0.45_G_scaffold189671_1_gene148269	TARA_078_SRF_0.22-0.45_G_scaffold145770_1_gene96930	TARA_082_DCM_0.22-3_G_C19456620_1_gene406327	TARA_082_DCM_0.22-3_G_scaffold104031_1_gene99802	TARA_082_DCM_0.22-3_G_scaffold105827_1_gene101588	TARA_082_DCM_0.22-3_G_scaffold109576_1_gene104882	TARA_082_DCM_0.22-3_G_scaffold120588_2_gene114896	TARA_082_DCM_0.22-3_G_scaffold78618_1_gene75306	TARA_082_SRF_0.22-3_G_scaffold160868_1_gene160643	TARA_082_SRF_0.22-3_G_scaffold42092_1_gene40922	TARA_133_DCM_0.22-3_G_C17427904_1_gene437724	TARA_133_DCM_0.22-3_G_C17443804_1_gene444883	TARA_133_DCM_0.22-3_G_C17809978_1_gene613321	TARA_133_SRF_0.22-3_G_C26667649_1_gene944759	TARA_141_SRF_0.22-3_G_scaffold132561_1_gene115124	TARA_141_SRF_0.22-3_G_scaffold252758_1_gene219695	TARA_145_SRF_0.22-3_G_scaffold270121_1_gene276069	TARA_145_SRF_0.22-3_G_scaffold319742_1_gene363655	TARA_146_SRF_0.22-3_G_scaffold210226_1_gene185196	TARA_149_SRF_0.22-3_G_C18390232_1_gene602455	TARA_149_SRF_0.22-3_G_scaffold163273_1_gene140816	TARA_149_SRF_0.22-3_G_scaffold218961_1_gene206753	TARA_149_SRF_0.22-3_G_scaffold218962_1_gene206754	TARA_149_SRF_0.22-3_G_scaffold246964_1_gene263373	TARA_150_SRF_0.22-3_G_C22082902_1_gene583609	TARA_151_DCM_0.22-3_G_C16503246_1_gene624467	TARA_151_DCM_0.22-3_G_scaffold175905_1_gene147338	TARA_151_SRF_0.22-3_G_scaffold307958_1_gene278079	TARA_152_MIX_0.22-3_G_scaffold179581_1_gene152542	TARA_152_MIX_0.22-3_G_scaffold253131_1_gene220687	TARA_155_SRF_0.22-3_G_scaffold233670_1_gene237047	TARA_158_DCM_0.22-3_G_scaffold102364_1_gene84925	TARA_158_DCM_0.22-3_G_scaffold18046_1_gene14691	TARA_158_DCM_0.22-3_G_scaffold206820_1_gene176947	TARA_158_DCM_0.22-3_G_scaffold266207_1_gene272483	TARA_158_MES_0.22-3_G_scaffold181224_1_gene175183	TARA_158_SRF_0.22-3_G_scaffold194498_1_gene182789	TARA_158_SRF_0.22-3_G_scaffold256793_1_gene288753	TARA_158_SRF_lt-0.22_G_scaffold85446_2_gene217165	TARA_168_DCM_0.22-3_G_scaffold166943_1_gene184245	TARA_168_DCM_0.22-3_G_scaffold99293_1_gene106802	TARA_168_DCM_lt-0.22_G_scaffold245246_1_gene407868	TARA_168_IZZ_lt-0.22_G_scaffold280657_1_gene452014	TARA_168_SRF_lt-0.22_G_scaffold53300_1_gene140902	TARA_173_DCM_0.22-3_G_scaffold110203_1_gene118285	TARA_173_DCM_0.22-3_G_scaffold115250_1_gene123507	TARA_173_DCM_0.22-3_G_scaffold127823_1_gene136706	TARA_173_DCM_0.22-3_G_scaffold83603_1_gene90552	TARA_173_DCM_0.22-3_G_scaffold85527_1_gene92626	TARA_173_DCM_0.22-3_G_scaffold85576_1_gene92682	TARA_175_SRF_0.22-3_G_scaffold179748_1_gene214594	TARA_175_SRF_0.22-3_G_scaffold78409_1_gene83052	TARA_180_SRF_0.22-3_G_C7013134_1_gene356550	TARA_180_SRF_0.22-3_G_scaffold53713_1_gene86219	TARA_180_SRF_lt-0.22_G_scaffold82597_2_gene233135	TARA_188_DCM_0.22-3_G_scaffold6854_1_gene7478	TARA_188_DCM_lt-0.22_G_scaffold9244_6_gene34612	TARA_188_SRF_0.22-3_G_scaffold199525_1_gene246819	TARA_189_DCM_0.22-3_G_scaffold155112_1_gene187540	TARA_189_DCM_lt-0.22_G_scaffold6811_1_gene25430	TARA_189_DCM_lt-0.22_G_scaffold6954_3_gene25779	TARA_191_SRF_lt-0.22_G_scaffold196909_1_gene260355	TARA_194_DCM_lt-0.22_G_scaffold15132_1_gene46748	TARA_196_SRF_0.22-3_G_C19385302_1_gene611903	TARA_196_SRF_0.22-3_G_C19417491_1_gene628839	TARA_196_SRF_0.22-3_G_scaffold167694_1_gene185363	TARA_196_SRF_lt-0.22_G_scaffold13817_3_gene40494	TARA_196_SRF_lt-0.22_G_scaffold243857_1_gene356831	TARA_196_SRF_lt-0.22_G_scaffold69860_1_gene154027	TARA_201_SRF_0.22-3_G_scaffold259208_1_gene330152	TARA_201_SRF_0.22-3_G_scaffold266223_1_gene353135	TARA_205_SRF_0.22-3_G_C10834577_1_gene379211	TARA_205_SRF_0.22-3_G_scaffold19860_1_gene24432	TARA_206_SRF_lt-0.22_G_scaffold1112_3_gene5143	TARA_206_SRF_lt-0.22_G_scaffold67020_2_gene178808	TARA_208_SRF_0.22-3_G_C17804651_1_gene477260	TARA_208_SRF_0.22-3_G_scaffold180075_1_gene217350	TARA_208_SRF_0.22-3_G_scaffold190124_1_gene237696	TARA_209_SRF_lt-0.22_G_scaffold95791_3_gene212186	TARA_210_MES_lt-0.22_G_scaffold34478_2_gene115714	TARA_210_SRF_lt-0.22_G_scaffold9078_2_gene48755
TARA_133_SRF_0.22-3_G	TARA_133_SRF	Pico	SRF	Westerlies	NPO	35.3671	-127.7422	5	11	19.24802	33.07013	0.2925	0.011	1.95475	0.140785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0111873919160233	0.29177975369503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0684264372666672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_137_DCM_0.22-3_G	TARA_137_DCM	Pico	DCM	Trades	NPO	14.1749	-116.7071	100	28	13.066005	34.682975	2.655	24.1655	30.188	0.140964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_137_DCM_lt-0.22_G	TARA_137_DCM	Virome	DCM	Trades	NPO	14.1749	-116.7071	100	28	13.066005	34.682975	2.655	24.1655	30.188	0.140964	0	0.128990117142393	0	0	0	0	0	0	0	0	0	0.345142496143449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_137_SRF_0.22-3_G	TARA_137_SRF	Pico	SRF	Trades	NPO	14.2022	-116.6291	5	29	26.478605	33.84798	0.456	2.444	2.538	0.251665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_137_SRF_lt-0.22_G	TARA_137_SRF	Virome	SRF	Trades	NPO	14.2022	-116.6291	5	29	26.478605	33.84798	0.456	2.444	2.538	0.251665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_138_DCM_0.22-3_G	TARA_138_DCM	Pico	DCM	Trades	NPO	6.3094	-102.9606	60	43	19.279945	34.616675	1.108	12.904	8.073	0.22573	0	0.176033824755097	0	0	0	0	0	0	0	0	0	1.6467786414277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.179838843688929	0	0	0	0	0.032716663755347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_138_DCM_lt-0.22_G	TARA_138_DCM	Virome	DCM	Trades	NPO	6.3094	-102.9606	60	43	19.279945	34.616675	1.108	12.904	8.073	0.22573	0	0	0	0	0	0	0	0	0	0	0	0.333639040763782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_138_SRF_0.22-3_G	TARA_138_SRF	Pico	SRF	Trades	NPO	6.3332	-102.9432	5	45	26.605515	33.52041	0.1575	0.002	1.1855	0.125361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_138_SRF_lt-0.22_G	TARA_138_SRF	Virome	SRF	Trades	NPO	6.3332	-102.9432	5	45	26.605515	33.52041	0.1575	0.002	1.1855	0.125361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_140_SRF_0.22-3_G	TARA_140_SRF	Pico	SRF	Coastal	NPO	7.4122	-79.3017	5	26	26.555663	28.922675	0.09345	0.00275	0.63375	0.182274	0.127119691023328	0.0183204437911878	0.178420856365343	0	0	0	0.447621193514267	0	0	0.145733405631163	0	0	0	0.062910147414257	0	0	0.0526888792931499	0.0127171545973639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.156179151988764	0.0305413569933518	0	0	0	0	0	0	0	0	0	0	0	0	0.0115446690657306	0.0385835016517516	0	0	0	0	0.0150136747070303	0	0.195351110889478	0.0552462592437584	0.0988518753679092	0.0172175473990343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_141_SRF_0.22-3_G	TARA_141_SRF	Pico	SRF	Coastal	NAO	9.8491	-80.0384	5	34	27.1673	34.80515	0.0132	5e-4	1.1195	0.094165	0	0	0	0	0	0	0.109871157731888	0.453611686420044	0.339491266937908	0	0	0	0	0	0	0	0	0.0127350054684493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.22604380609771	1.10031303028965	0	0	0.382435866804303	0	0.212369270622084	0.175012423903509	0	0	0.0974612328026776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_142_DCM_0.22-3_G	TARA_142_DCM	Pico	DCM	Coastal	NAO	25.5101	-88.383	125	151	24.961605	36.17927	NA	0.0615	1.168	0.114913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_142_SRF_0.22-3_G	TARA_142_SRF	Pico	SRF	Coastal	NAO	25.4925	-88.3432	5	163	24.98644	36.180455	0.003	0.049	1.218	0.121596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0186703340952438	0.0505754075079463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_145_SRF_0.22-3_G	TARA_145_SRF	Pico	SRF	Westerlies	NAO	39.2305	-70.0377	5	128	13.993715	35.12152	0.33275	3.7925	2.41425	0.169817	0	0	0.0176962387074899	0	0	0	0.440791888625381	0	0	0	0	0	0	0	0	0	0.0172505556585605	0.0317724025624303	0	0	0	0	0.0688261387373911	0	0	0	0	0	0.034843789303576	2.53040703318101	0.0434246688104178	0	0	0	0.246669151534124	0	0	0	0.0217562647930817	0	0	0.0410944037504677	0.0130354958145964	0	0	0	0	0	0	0	1.84281911203361	0.539052587858245	0.45912892237267	0.598280297441405	0.0986061981759678	0.141083465302663	0.38221114317681	0.0207578379720103	0.0879404875400017	0	0.130805368736792	0	0.0590549833817384	0.0956212396906128	0.0834322354312188	0	0	0	0	0	0.145785523351139	0	0.180146041205204	0	0.0148068537361593	0	0	0.143139301434158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0296374611930651	0.0109616407490089	0	0	0	0	0	0	0.0955208208298311	0	0.0400800046254881	0.0200982709657493	0	0	0	0.103059023378722
TARA_146_SRF_0.22-3_G	TARA_146_SRF	Pico	SRF	Westerlies	NAO	34.6712	-71.3093	5	NA	19.312775	36.513137	NA	0.7375	0.944	0.126112	0.0510276323229846	0	0	0	0.060929605304865	0.0143665595666208	4.47463432487532	0.565967144705397	0.0404136007577196	0.0717836061637251	0.386598345659369	0	0	0.0144196856613647	0	0	0	0.0262630491745098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.024724750269	0.200315924860191	0	0	0	0	0	0	0	0	0	0	0	0	0.0127550370267684	0.0571326793109235	0	0.309595804111732	3.39972775403762	0.343564765333658	1.38515644811428	1.73071674258596	4.31291988436691	0.42804822045436	1.22811751656798	0	0	0	0	0	0.0266567023208784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_148_SRF_0.22-3_G	TARA_148_SRF	Pico	SRF	Westerlies	NAO	31.6948	-64.2489	5	134	20.481195	36.596745	0.0015	0.1505	0.728	0.120903	0	0	0	0	0	0	0.919080566683687	0.0215063472948752	0	0	0.11076054356561	0	0	0.0432301900574745	0	0	0.0398881736009444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1356113748996	0.0491590363845291	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0554074829595642	0	0.167580766886468	0.255609854607656	0.141451666483056	0.3139566088863	0.552592340523831	0.736645021796204	0.0556240148494347	0.295712305219726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_149_SRF_0.22-3_G	TARA_149_SRF	Pico	SRF	Westerlies	NAO	34.1132	-49.9181	5	167	18.82554	36.41274	NA	NA	NA	0.156401	0.0199086050775129	0.229389570334212	0	0.0507163278500032	0.0136551700183442	0.0197953093973021	1.1367461489253	0.045692324742335	0	0.0149662979025137	0.12912828945267	0.0522215862240426	0	0	0	0	0.100093935464577	0	0	0	0	0	0	0	0	0	0	0	0	0.0292195275095668	0	0	0	0	0.750533166673806	0.243593134334188	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0270543912695455	0	0.881378726237921	1.84554785539013	0.881429666512049	0.498582348301056	0.944382633187894	1.02384297987999	0.444473699417313	0.386283554342714	0.83970526790084	0	0	0	0	0.103205379196615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_150_DCM_0.22-3_G	TARA_150_DCM	Pico	DCM	Westerlies	NAO	35.8579	-37.17	40	106	17.585567	36.285033	0	0.1745	0.8423	0.21402	0	0	0	0	0.0116344699798619	0	0.32296124066967	0	0	0	0.0811362880790065	0	0	0.0366126682709458	0	0	0.0328064014133866	0	0	0	0	0	0	0.0183183573634008	0	0	0	0	0	0	0	0	0	0	0.326546094894	0.104673393664389	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0144711065641075	0	0	0.0754339565411411	0	0.669551934919888	0.703096183722992	0.223946926240197	0.170882388047637	0.374121394146714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0236433346257377	0	0	0	0	0	0
TARA_150_SRF_0.22-3_G	TARA_150_SRF	Pico	SRF	Westerlies	NAO	35.9346	-37.3032	5	77	17.627142	36.285292	0.0055	0.1695	0.8358	0.191003	0	0.0122441495403151	0	0	0	0	0.0991332523806918	0	0	0	0.0390315340367441	0	0	0.0204182785921347	0	0	0	0	0	0	0	0	0	0.0220917013289814	0	0	0	0	0	0	0	0	0	0	0.0857415206244301	0.0371718714516912	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0284959431953447	0	0	0.0271272247813294	0	0.202507403294987	0.198518820822589	0.0967162352377287	0.0585172355904685	0.183233261819225	0	0	0	0	0	0	0	0.0199913399936333	0	0	0	0	0	0	0	0	0	0	0.0132180280869888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_151_DCM_0.22-3_G	TARA_151_DCM	Pico	DCM	Westerlies	NAO	36.1375	-28.935	70	56	16.8858	36.20373	0.0115	0.0445	0.633	0.164878	0	0	0	0	0	0	0.0161414741358847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16887445984671	0	0	0	0	0.0618947421624662	0	0	0	0	0	0	0	0	0.0208020798337462	0.177024923857214	0	0	0.0128409318948058	0	0	0	0	0	0	0	0.0244835540918206	0	0	0	0	0	0	0	0	0	1.63984318566149	3.28133809070715	11.0846563065661	0.0828123829687473	0	0.0262451710422449	0	0.118285239251465	0	0	0	0	0	0	0	0.0701684577754834	0	0	0.137364226579392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.174303849563605	0	0	0	0	0	0
TARA_151_SRF_0.22-3_G	TARA_151_SRF	Pico	SRF	Westerlies	NAO	36.1715	-29.023	5	56	17.303005	36.229605	0.0125	NA	0.6545	0.111686	0	0	0	0	0	0	0.0144451114122179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.236945019613667	0.0177327990583177	0	0	0	0.0415635810122478	0	0	0	0	0	0	0	0	0.026279949901278	0.0646292552616119	0	0	0.0935392878437654	0	0	0	0.179362816075534	0	0	0	0.101129204538169	0	0	0	0	0	0.0158064593760477	0	0	0.0194773517419243	0.781769722474669	9.11470710548707	24.8462394577151	0.154041261791073	0.0453095758097359	0	0	0.0611276298000587	0	0	0.0503054989151994	0	0	0	0	0.0122284683795078	0	0	0.741198209113543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0397575717233028	0	0	0	0	0	0
TARA_152_SRF_0.22-3_G	TARA_152_SRF	Pico	SRF	Westerlies	NAO	43.517	-16.8449	2	NA	14.31916	35.99002	0.1595	2.159	1.236	0.200059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.050358736870755	0	0	0	0	0	0	0	0	0	0.055477954719571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0510625261932856	0.581355743857026	0.257971425912289	0	0	0.0447544394258723	0	0	0	0	0	0	0	0.0190939596169188	0	0	0.0215971532240109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0206940116091167	0.0158682016144401	0	0	0	0	0	0
TARA_155_DCM_0.22-3_G	TARA_155_DCM	Pico	DCM	Westerlies	NAO	54.5746	-16.8264	40	32	10.876965	35.33752	0.566253	10.158	3.554362	0.634817	0	0	0	0	0	0	0	0	0	0	0	0.49731088633891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0180017245449205	0.0162097914022952	0	0	0.0161740385590984	0.0138143858761055	0	0	0.257146444711343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0384054845469756	0.276987961667526	0.308947753189377	0.127383877292232	0	0	0	0	0	0.108950960611267	0	0.0313791010605967	0	0	0	0	0.230184943760349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0180913835056583	0.126118991145351	0	0	0	0	0	0	0.130350517636754	0	0	0	0	0	0	0.330929697995489
TARA_155_DCM_lt-0.22_G	TARA_155_DCM	Virome	DCM	Westerlies	NAO	54.5746	-16.8264	40	32	10.876965	35.33752	0.566253	10.158	3.554362	0.634817	0	0	0	0	0	0	0	0	0	0	0	0.065019501661358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0162467195393801	0	0	0	0	0	0.027982646890264	0	0	0	0	0	0	0	0.208417945974473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.103386727615752	0.0225986791963811	0	0.0624505497639062	0	0	0.0225731707299819	0	0	0	0.0267993862669121	0	0	0	0	1.2865003593457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0168692783161384	0	0.0112985796108623	0	0.03262038508838	0	0	0.108817171100984
TARA_155_SRF_0.22-3_G	TARA_155_SRF	Pico	SRF	Westerlies	NAO	54.5305	-16.9377	5	64	11.09547	35.32522	0.401861	8.035625	0.967928	0.772148	0	0.0113378474482714	0	0	0.0742561372447527	0.0434935490291121	0	0	0	0	0	2.66559118571496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0212167909414904	0	0	0	0	0	0	0	0	0.0613395252381476	0.0705691041994274	0	0	0.0425325287329045	0.0207502179925456	0	0	0.138355278415458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0161472840118278	0.0464224695392967	1.017623089208	0.581982419601324	1.54012008606548	0.010639874389056	0.0677518745617072	0	0	0	0.283359152926481	0	0.183982335378821	0	0.0603599464356228	0	0	1.04348937318184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0833808055390602	0.29558935926506	0	0	0	0	0	0	0.358358674999457	0	0	0	0	0	0	0.60050347843333
